rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,voltage,current,charge,capacity,design_capacity,percentage,power_supply_status,power_supply_health,power_supply_technology,present,cell_voltage,location,serial_number
1520440584175798401,,338,,1520440584,175234934,'',22.6420001984,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.681000232696533, 5.681000232696533, 5.681000232696533, 5.681000232696533]","""id0""",''
1520440584375874550,,339,,1520440584,375287257,'',22.6529998779,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.681000232696533, 5.681000232696533, 5.681000232696533, 5.681000232696533]","""id0""",''
1520440584575327558,,340,,1520440584,574113678,'',22.6609992981,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.681000232696533, 5.681000232696533, 5.681000232696533, 5.681000232696533]","""id0""",''
1520440584774202066,,341,,1520440584,773804502,'',22.670999527,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.676000118255615, 5.676000118255615, 5.676000118255615, 5.676000118255615]","""id0""",''
1520440584972277841,,342,,1520440584,971977821,'',22.6790008545,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.684000015258789, 5.684000015258789, 5.684000015258789, 5.684000015258789]","""id0""",''
1520440585222734869,,343,,1520440585,220687872,'',22.6909999847,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.691999912261963, 5.691999912261963, 5.691999912261963, 5.691999912261963]","""id0""",''
1520440585379238816,,344,,1520440585,378709614,'',22.7049999237,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.697999954223633, 5.697999954223633, 5.697999954223633, 5.697999954223633]","""id0""",''
1520440585576404860,,345,,1520440585,575384900,'',22.7119998932,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.676000118255615, 5.676000118255615, 5.676000118255615, 5.676000118255615]","""id0""",''
1520440585776978072,,346,,1520440585,776333575,'',22.7189998627,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.691999912261963, 5.691999912261963, 5.691999912261963, 5.691999912261963]","""id0""",''
1520440585978051621,,347,,1520440585,977564295,'',22.7290000916,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.691999912261963, 5.691999912261963, 5.691999912261963, 5.691999912261963]","""id0""",''
1520440586173800195,,348,,1520440586,173570690,'',22.7369995117,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.691999912261963, 5.691999912261963, 5.691999912261963, 5.691999912261963]","""id0""",''
1520440586374315028,,349,,1520440586,373583822,'',22.7469997406,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.705999851226807, 5.705999851226807, 5.705999851226807, 5.705999851226807]","""id0""",''
1520440586573364748,,350,,1520440586,572944127,'',22.7590007782,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.709000110626221, 5.709000110626221, 5.709000110626221, 5.709000110626221]","""id0""",''
1520440586785870182,,351,,1520440586,784802497,'',22.767999649,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.695000171661377, 5.695000171661377, 5.695000171661377, 5.695000171661377]","""id0""",''
1520440586974479319,,352,,1520440586,974250607,'',22.7789993286,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.714000225067139, 5.714000225067139, 5.714000225067139, 5.714000225067139]","""id0""",''
1520440587171827401,,353,,1520440587,171535192,'',22.7889995575,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.710999965667725, 5.710999965667725, 5.710999965667725, 5.710999965667725]","""id0""",''
