rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,airspeed,groundspeed,heading,throttle,altitude,climb
1520440584721365870,,680,,1520440584,719800504,'',0.0,0.0,104,0.0799999982119,121.910102844,-0.0
1520440584835215763,,681,,1520440584,834131237,'',0.0,0.0,104,0.0799999982119,121.236709595,-0.0
1520440584913309310,,682,,1520440584,912646537,'',0.0,0.0,104,0.0,121.320884705,-0.0
1520440585016243836,,683,,1520440585,14710942,'',0.0,0.0,104,0.0,122.162635803,-0.0
1520440585092816820,,684,,1520440585,92298200,'',0.0,0.0,104,0.0,121.910102844,-0.0
1520440585222854718,,685,,1520440585,221246563,'',0.0,0.0,104,0.0,121.573402405,-0.0
1520440585323718581,,686,,1520440585,322981986,'',0.0,0.0,104,0.0,122.078453064,-0.0
1520440585392248351,,687,,1520440585,391816105,'',0.0,0.0,104,0.0,121.826568604,-0.0
1520440585492705429,,688,,1520440585,492114886,'',0.0,0.0,104,0.0,121.826568604,-0.0
1520440585595586417,,689,,1520440585,594995688,'',0.0,0.0,104,0.0,122.078453064,-0.0
1520440585724851464,,690,,1520440585,723514426,'',0.0,0.0,104,0.0,122.246810913,-0.0
1520440585829458089,,691,,1520440585,828272998,'',0.0,0.0,104,0.0,122.162635803,-0.0
1520440585895487028,,692,,1520440585,894262254,'',0.0,0.0,104,0.0,121.320884705,-0.0
1520440585993650795,,693,,1520440585,992685502,'',0.0,0.0,104,0.0,121.404411316,-0.0
1520440586101984215,,694,,1520440586,101546298,'',0.0,0.0,104,0.0,121.488586426,-0.0
1520440586192725719,,695,,1520440586,192229118,'',0.0,0.0,104,0.0,121.741752625,-0.0
1520440586293634668,,696,,1520440586,292837911,'',0.0,0.0,104,0.0,122.583534241,-0.0
1520440586403695461,,697,,1520440586,403239632,'',0.0,0.0,104,0.0,123.089279175,-0.0
1520440586527871962,,698,,1520440586,527115151,'',0.0,0.0,104,0.0,122.66771698,-0.0
1520440586618849043,,699,,1520440586,618148635,'',0.0,0.0,104,0.0,121.910102844,-0.0
1520440586721209106,,700,,1520440586,720207116,'',0.0,0.0,104,0.0,122.078453064,-0.0
1520440586829577655,,701,,1520440586,828572145,'',0.0,0.0,104,0.0,122.415168762,-0.0
1520440586889688636,,702,,1520440586,889395390,'',0.0,0.0,104,0.0,122.837364197,-0.0
1520440587016979156,,703,,1520440587,16145894,'',0.0,0.0,104,0.0,122.415168762,-0.0
1520440587093661306,,704,,1520440587,92862194,'',0.0,0.0,104,0.0,122.920906067,-0.0
1520440587192693470,,705,,1520440587,192057287,'',0.0,0.0,104,0.0,123.089279175,-0.0
1520440587310144281,,706,,1520440587,309068055,'',0.0,0.0,104,0.0,122.246810913,-0.0
